CUB_200_2011/images/096.Hooded_Oriole/Hooded_Oriole_0049_89955.jpg,segmentations/096.Hooded_Oriole/Hooded_Oriole_0049_89955.png,096.Hooded_Oriole
CUB_200_2011/images/185.Bohemian_Waxwing/Bohemian_Waxwing_0075_796678.jpg,segmentations/185.Bohemian_Waxwing/Bohemian_Waxwing_0075_796678.png,185.Bohemian_Waxwing
CUB_200_2011/images/165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0124_164109.jpg,segmentations/165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0124_164109.png,165.Chestnut_sided_Warbler
CUB_200_2011/images/177.Prothonotary_Warbler/Prothonotary_Warbler_0066_174318.jpg,segmentations/177.Prothonotary_Warbler/Prothonotary_Warbler_0066_174318.png,177.Prothonotary_Warbler
CUB_200_2011/images/029.American_Crow/American_Crow_0136_25117.jpg,segmentations/029.American_Crow/American_Crow_0136_25117.png,029.American_Crow
CUB_200_2011/images/132.White_crowned_Sparrow/White_Crowned_Sparrow_0033_127728.jpg,segmentations/132.White_crowned_Sparrow/White_Crowned_Sparrow_0033_127728.png,132.White_crowned_Sparrow
CUB_200_2011/images/182.Yellow_Warbler/Yellow_Warbler_0046_176212.jpg,segmentations/182.Yellow_Warbler/Yellow_Warbler_0046_176212.png,182.Yellow_Warbler
CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0069_42502.jpg,segmentations/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0069_42502.png,042.Vermilion_Flycatcher
CUB_200_2011/images/019.Gray_Catbird/Gray_Catbird_0001_20695.jpg,segmentations/019.Gray_Catbird/Gray_Catbird_0001_20695.png,019.Gray_Catbird
CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0045_794612.jpg,segmentations/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0045_794612.png,032.Mangrove_Cuckoo
CUB_200_2011/images/108.White_necked_Raven/White_Necked_Raven_0014_102687.jpg,segmentations/108.White_necked_Raven/White_Necked_Raven_0014_102687.png,108.White_necked_Raven
CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0002_159180.jpg,segmentations/156.White_eyed_Vireo/White_Eyed_Vireo_0002_159180.png,156.White_eyed_Vireo
CUB_200_2011/images/193.Bewick_Wren/Bewick_Wren_0067_184816.jpg,segmentations/193.Bewick_Wren/Bewick_Wren_0067_184816.png,193.Bewick_Wren
CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0054_4625.jpg,segmentations/010.Red_winged_Blackbird/Red_Winged_Blackbird_0054_4625.png,010.Red_winged_Blackbird
CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0023_156112.jpg,segmentations/152.Blue_headed_Vireo/Blue_Headed_Vireo_0023_156112.png,152.Blue_headed_Vireo
CUB_200_2011/images/164.Cerulean_Warbler/Cerulean_Warbler_0083_163380.jpg,segmentations/164.Cerulean_Warbler/Cerulean_Warbler_0083_163380.png,164.Cerulean_Warbler
CUB_200_2011/images/099.Ovenbird/Ovenbird_0102_93172.jpg,segmentations/099.Ovenbird/Ovenbird_0102_93172.png,099.Ovenbird
CUB_200_2011/images/103.Sayornis/Sayornis_0002_98596.jpg,segmentations/103.Sayornis/Sayornis_0002_98596.png,103.Sayornis
CUB_200_2011/images/100.Brown_Pelican/Brown_Pelican_0085_95053.jpg,segmentations/100.Brown_Pelican/Brown_Pelican_0085_95053.png,100.Brown_Pelican
CUB_200_2011/images/120.Fox_Sparrow/Fox_Sparrow_0118_114884.jpg,segmentations/120.Fox_Sparrow/Fox_Sparrow_0118_114884.png,120.Fox_Sparrow
CUB_200_2011/images/048.European_Goldfinch/European_Goldfinch_0045_794690.jpg,segmentations/048.European_Goldfinch/European_Goldfinch_0045_794690.png,048.European_Goldfinch
CUB_200_2011/images/025.Pelagic_Cormorant/Pelagic_Cormorant_0080_23890.jpg,segmentations/025.Pelagic_Cormorant/Pelagic_Cormorant_0080_23890.png,025.Pelagic_Cormorant
CUB_200_2011/images/173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0079_168372.jpg,segmentations/173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0079_168372.png,173.Orange_crowned_Warbler
CUB_200_2011/images/198.Rock_Wren/Rock_Wren_0123_189405.jpg,segmentations/198.Rock_Wren/Rock_Wren_0123_189405.png,198.Rock_Wren
CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg,segmentations/003.Sooty_Albatross/Sooty_Albatross_0019_796391.png,003.Sooty_Albatross
CUB_200_2011/images/081.Pied_Kingfisher/Pied_Kingfisher_0026_71875.jpg,segmentations/081.Pied_Kingfisher/Pied_Kingfisher_0026_71875.png,081.Pied_Kingfisher
CUB_200_2011/images/141.Artic_Tern/Artic_Tern_0063_142495.jpg,segmentations/141.Artic_Tern/Artic_Tern_0063_142495.png,141.Artic_Tern
CUB_200_2011/images/079.Belted_Kingfisher/Belted_Kingfisher_0020_70922.jpg,segmentations/079.Belted_Kingfisher/Belted_Kingfisher_0020_70922.png,079.Belted_Kingfisher
CUB_200_2011/images/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0081_161427.jpg,segmentations/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0081_161427.png,160.Black_throated_Blue_Warbler
CUB_200_2011/images/067.Anna_Hummingbird/Anna_Hummingbird_0098_56388.jpg,segmentations/067.Anna_Hummingbird/Anna_Hummingbird_0098_56388.png,067.Anna_Hummingbird
CUB_200_2011/images/196.House_Wren/House_Wren_0134_188077.jpg,segmentations/196.House_Wren/House_Wren_0134_188077.png,196.House_Wren
CUB_200_2011/images/179.Tennessee_Warbler/Tennessee_Warbler_0051_175015.jpg,segmentations/179.Tennessee_Warbler/Tennessee_Warbler_0051_175015.png,179.Tennessee_Warbler
CUB_200_2011/images/174.Palm_Warbler/Palm_Warbler_0083_170281.jpg,segmentations/174.Palm_Warbler/Palm_Warbler_0083_170281.png,174.Palm_Warbler
CUB_200_2011/images/058.Pigeon_Guillemot/Pigeon_Guillemot_0018_40195.jpg,segmentations/058.Pigeon_Guillemot/Pigeon_Guillemot_0018_40195.png,058.Pigeon_Guillemot
CUB_200_2011/images/197.Marsh_Wren/Marsh_Wren_0044_188270.jpg,segmentations/197.Marsh_Wren/Marsh_Wren_0044_188270.png,197.Marsh_Wren
CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0080_27108.jpg,segmentations/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0080_27108.png,034.Gray_crowned_Rosy_Finch
CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0103_155575.jpg,segmentations/150.Sage_Thrasher/Sage_Thrasher_0103_155575.png,150.Sage_Thrasher
CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0014_27322.jpg,segmentations/035.Purple_Finch/Purple_Finch_0014_27322.png,035.Purple_Finch
CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,segmentations/002.Laysan_Albatross/Laysan_Albatross_0092_834.png,002.Laysan_Albatross
CUB_200_2011/images/182.Yellow_Warbler/Yellow_Warbler_0030_176236.jpg,segmentations/182.Yellow_Warbler/Yellow_Warbler_0030_176236.png,182.Yellow_Warbler
CUB_200_2011/images/114.Black_throated_Sparrow/Black_Throated_Sparrow_0095_107268.jpg,segmentations/114.Black_throated_Sparrow/Black_Throated_Sparrow_0095_107268.png,114.Black_throated_Sparrow
CUB_200_2011/images/133.White_throated_Sparrow/White_Throated_Sparrow_0034_129054.jpg,segmentations/133.White_throated_Sparrow/White_Throated_Sparrow_0034_129054.png,133.White_throated_Sparrow
CUB_200_2011/images/125.Lincoln_Sparrow/Lincoln_Sparrow_0109_117940.jpg,segmentations/125.Lincoln_Sparrow/Lincoln_Sparrow_0109_117940.png,125.Lincoln_Sparrow
CUB_200_2011/images/127.Savannah_Sparrow/Savannah_Sparrow_0011_119459.jpg,segmentations/127.Savannah_Sparrow/Savannah_Sparrow_0011_119459.png,127.Savannah_Sparrow
CUB_200_2011/images/143.Caspian_Tern/Caspian_Tern_0101_145164.jpg,segmentations/143.Caspian_Tern/Caspian_Tern_0101_145164.png,143.Caspian_Tern
CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0039_26510.jpg,segmentations/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0039_26510.png,033.Yellow_billed_Cuckoo
CUB_200_2011/images/146.Forsters_Tern/Forsters_Tern_0088_151893.jpg,segmentations/146.Forsters_Tern/Forsters_Tern_0088_151893.png,146.Forsters_Tern
CUB_200_2011/images/145.Elegant_Tern/Elegant_Tern_0066_150864.jpg,segmentations/145.Elegant_Tern/Elegant_Tern_0066_150864.png,145.Elegant_Tern
CUB_200_2011/images/149.Brown_Thrasher/Brown_Thrasher_0009_155221.jpg,segmentations/149.Brown_Thrasher/Brown_Thrasher_0009_155221.png,149.Brown_Thrasher
CUB_200_2011/images/183.Northern_Waterthrush/Northern_Waterthrush_0022_177003.jpg,segmentations/183.Northern_Waterthrush/Northern_Waterthrush_0022_177003.png,183.Northern_Waterthrush
CUB_200_2011/images/099.Ovenbird/Ovenbird_0136_92859.jpg,segmentations/099.Ovenbird/Ovenbird_0136_92859.png,099.Ovenbird
CUB_200_2011/images/109.American_Redstart/American_Redstart_0108_103686.jpg,segmentations/109.American_Redstart/American_Redstart_0108_103686.png,109.American_Redstart
CUB_200_2011/images/080.Green_Kingfisher/Green_Kingfisher_0081_70953.jpg,segmentations/080.Green_Kingfisher/Green_Kingfisher_0081_70953.png,080.Green_Kingfisher
CUB_200_2011/images/175.Pine_Warbler/Pine_Warbler_0007_171523.jpg,segmentations/175.Pine_Warbler/Pine_Warbler_0007_171523.png,175.Pine_Warbler
CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0064_106778.jpg,segmentations/112.Great_Grey_Shrike/Great_Grey_Shrike_0064_106778.png,112.Great_Grey_Shrike
CUB_200_2011/images/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0047_795468.jpg,segmentations/043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0047_795468.png,043.Yellow_bellied_Flycatcher
CUB_200_2011/images/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0095_183688.jpg,segmentations/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0095_183688.png,191.Red_headed_Woodpecker
CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0118_28500.jpg,segmentations/036.Northern_Flicker/Northern_Flicker_0118_28500.png,036.Northern_Flicker
CUB_200_2011/images/180.Wilson_Warbler/Wilson_Warbler_0107_175320.jpg,segmentations/180.Wilson_Warbler/Wilson_Warbler_0107_175320.png,180.Wilson_Warbler
CUB_200_2011/images/013.Bobolink/Bobolink_0044_9990.jpg,segmentations/013.Bobolink/Bobolink_0044_9990.png,013.Bobolink
CUB_200_2011/images/182.Yellow_Warbler/Yellow_Warbler_0025_176189.jpg,segmentations/182.Yellow_Warbler/Yellow_Warbler_0025_176189.png,182.Yellow_Warbler
CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0052_21866.jpg,segmentations/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0052_21866.png,020.Yellow_breasted_Chat
CUB_200_2011/images/048.European_Goldfinch/European_Goldfinch_0098_33152.jpg,segmentations/048.European_Goldfinch/European_Goldfinch_0098_33152.png,048.European_Goldfinch
CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0045_797135.jpg,segmentations/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0045_797135.png,158.Bay_breasted_Warbler
CUB_200_2011/images/113.Baird_Sparrow/Baird_Sparrow_0002_794551.jpg,segmentations/113.Baird_Sparrow/Baird_Sparrow_0002_794551.png,113.Baird_Sparrow
CUB_200_2011/images/080.Green_Kingfisher/Green_Kingfisher_0018_71189.jpg,segmentations/080.Green_Kingfisher/Green_Kingfisher_0018_71189.png,080.Green_Kingfisher
CUB_200_2011/images/166.Golden_winged_Warbler/Golden_Winged_Warbler_0066_794803.jpg,segmentations/166.Golden_winged_Warbler/Golden_Winged_Warbler_0066_794803.png,166.Golden_winged_Warbler
CUB_200_2011/images/138.Tree_Swallow/Tree_Swallow_0046_135770.jpg,segmentations/138.Tree_Swallow/Tree_Swallow_0046_135770.png,138.Tree_Swallow
CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0015_797450.jpg,segmentations/151.Black_capped_Vireo/Black_Capped_Vireo_0015_797450.png,151.Black_capped_Vireo
CUB_200_2011/images/013.Bobolink/Bobolink_0013_9367.jpg,segmentations/013.Bobolink/Bobolink_0013_9367.png,013.Bobolink
CUB_200_2011/images/193.Bewick_Wren/Bewick_Wren_0099_185288.jpg,segmentations/193.Bewick_Wren/Bewick_Wren_0099_185288.png,193.Bewick_Wren
CUB_200_2011/images/139.Scarlet_Tanager/Scarlet_Tanager_0110_138274.jpg,segmentations/139.Scarlet_Tanager/Scarlet_Tanager_0110_138274.png,139.Scarlet_Tanager
CUB_200_2011/images/195.Carolina_Wren/Carolina_Wren_0013_187086.jpg,segmentations/195.Carolina_Wren/Carolina_Wren_0013_187086.png,195.Carolina_Wren
CUB_200_2011/images/163.Cape_May_Warbler/Cape_May_Warbler_0049_162909.jpg,segmentations/163.Cape_May_Warbler/Cape_May_Warbler_0049_162909.png,163.Cape_May_Warbler
CUB_200_2011/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0012_66932.jpg,segmentations/076.Dark_eyed_Junco/Dark_Eyed_Junco_0012_66932.png,076.Dark_eyed_Junco
CUB_200_2011/images/120.Fox_Sparrow/Fox_Sparrow_0124_114662.jpg,segmentations/120.Fox_Sparrow/Fox_Sparrow_0124_114662.png,120.Fox_Sparrow
CUB_200_2011/images/118.House_Sparrow/House_Sparrow_0008_111204.jpg,segmentations/118.House_Sparrow/House_Sparrow_0008_111204.png,118.House_Sparrow
CUB_200_2011/images/021.Eastern_Towhee/Eastern_Towhee_0007_22172.jpg,segmentations/021.Eastern_Towhee/Eastern_Towhee_0007_22172.png,021.Eastern_Towhee
CUB_200_2011/images/088.Western_Meadowlark/Western_Meadowlark_0081_77798.jpg,segmentations/088.Western_Meadowlark/Western_Meadowlark_0081_77798.png,088.Western_Meadowlark
CUB_200_2011/images/183.Northern_Waterthrush/Northern_Waterthrush_0104_177137.jpg,segmentations/183.Northern_Waterthrush/Northern_Waterthrush_0104_177137.png,183.Northern_Waterthrush
CUB_200_2011/images/117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0018_797246.jpg,segmentations/117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0018_797246.png,117.Clay_colored_Sparrow
CUB_200_2011/images/089.Hooded_Merganser/Hooded_Merganser_0036_796771.jpg,segmentations/089.Hooded_Merganser/Hooded_Merganser_0036_796771.png,089.Hooded_Merganser
CUB_200_2011/images/022.Chuck_will_Widow/Chuck_Will_Widow_0034_796969.jpg,segmentations/022.Chuck_will_Widow/Chuck_Will_Widow_0034_796969.png,022.Chuck_will_Widow
CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0025_795009.jpg,segmentations/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0025_795009.png,157.Yellow_throated_Vireo
CUB_200_2011/images/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0098_21987.jpg,segmentations/020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0098_21987.png,020.Yellow_breasted_Chat
CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0011_156276.jpg,segmentations/152.Blue_headed_Vireo/Blue_Headed_Vireo_0011_156276.png,152.Blue_headed_Vireo
CUB_200_2011/images/073.Blue_Jay/Blue_Jay_0078_62351.jpg,segmentations/073.Blue_Jay/Blue_Jay_0078_62351.png,073.Blue_Jay
CUB_200_2011/images/087.Mallard/Mallard_0030_77143.jpg,segmentations/087.Mallard/Mallard_0030_77143.png,087.Mallard
CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.jpg,segmentations/010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.png,010.Red_winged_Blackbird
CUB_200_2011/images/134.Cape_Glossy_Starling/Cape_Glossy_Starling_0075_129431.jpg,segmentations/134.Cape_Glossy_Starling/Cape_Glossy_Starling_0075_129431.png,134.Cape_Glossy_Starling
CUB_200_2011/images/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0070_795135.jpg,segmentations/124.Le_Conte_Sparrow/Le_Conte_Sparrow_0070_795135.png,124.Le_Conte_Sparrow
CUB_200_2011/images/176.Prairie_Warbler/Prairie_Warbler_0002_172622.jpg,segmentations/176.Prairie_Warbler/Prairie_Warbler_0002_172622.png,176.Prairie_Warbler
CUB_200_2011/images/028.Brown_Creeper/Brown_Creeper_0059_25010.jpg,segmentations/028.Brown_Creeper/Brown_Creeper_0059_25010.png,028.Brown_Creeper
CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0031_26318.jpg,segmentations/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0031_26318.png,031.Black_billed_Cuckoo
CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0050_38475.jpg,segmentations/056.Pine_Grosbeak/Pine_Grosbeak_0050_38475.png,056.Pine_Grosbeak
CUB_200_2011/images/196.House_Wren/House_Wren_0119_187552.jpg,segmentations/196.House_Wren/House_Wren_0119_187552.png,196.House_Wren
CUB_200_2011/images/016.Painted_Bunting/Painted_Bunting_0050_16670.jpg,segmentations/016.Painted_Bunting/Painted_Bunting_0050_16670.png,016.Painted_Bunting
CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0019_159095.jpg,segmentations/156.White_eyed_Vireo/White_Eyed_Vireo_0019_159095.png,156.White_eyed_Vireo
CUB_200_2011/images/070.Green_Violetear/Green_Violetear_0067_795674.jpg,segmentations/070.Green_Violetear/Green_Violetear_0067_795674.png,070.Green_Violetear
CUB_200_2011/images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0082_33488.jpg,segmentations/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0082_33488.png,049.Boat_tailed_Grackle
CUB_200_2011/images/162.Canada_Warbler/Canada_Warbler_0032_162229.jpg,segmentations/162.Canada_Warbler/Canada_Warbler_0032_162229.png,162.Canada_Warbler
CUB_200_2011/images/149.Brown_Thrasher/Brown_Thrasher_0081_155256.jpg,segmentations/149.Brown_Thrasher/Brown_Thrasher_0081_155256.png,149.Brown_Thrasher
CUB_200_2011/images/170.Mourning_Warbler/Mourning_Warbler_0052_166537.jpg,segmentations/170.Mourning_Warbler/Mourning_Warbler_0052_166537.png,170.Mourning_Warbler
CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0004_795921.jpg,segmentations/007.Parakeet_Auklet/Parakeet_Auklet_0004_795921.png,007.Parakeet_Auklet
CUB_200_2011/images/159.Black_and_white_Warbler/Black_And_White_Warbler_0127_160031.jpg,segmentations/159.Black_and_white_Warbler/Black_And_White_Warbler_0127_160031.png,159.Black_and_white_Warbler
CUB_200_2011/images/134.Cape_Glossy_Starling/Cape_Glossy_Starling_0092_129349.jpg,segmentations/134.Cape_Glossy_Starling/Cape_Glossy_Starling_0092_129349.png,134.Cape_Glossy_Starling
CUB_200_2011/images/061.Heermann_Gull/Heermann_Gull_0008_45839.jpg,segmentations/061.Heermann_Gull/Heermann_Gull_0008_45839.png,061.Heermann_Gull
CUB_200_2011/images/132.White_crowned_Sparrow/White_Crowned_Sparrow_0029_127503.jpg,segmentations/132.White_crowned_Sparrow/White_Crowned_Sparrow_0029_127503.png,132.White_crowned_Sparrow
CUB_200_2011/images/086.Pacific_Loon/Pacific_Loon_0019_75422.jpg,segmentations/086.Pacific_Loon/Pacific_Loon_0019_75422.png,086.Pacific_Loon
CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0084_26175.jpg,segmentations/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0084_26175.png,031.Black_billed_Cuckoo
CUB_200_2011/images/169.Magnolia_Warbler/Magnolia_Warbler_0053_165682.jpg,segmentations/169.Magnolia_Warbler/Magnolia_Warbler_0053_165682.png,169.Magnolia_Warbler
CUB_200_2011/images/140.Summer_Tanager/Summer_Tanager_0095_139882.jpg,segmentations/140.Summer_Tanager/Summer_Tanager_0095_139882.png,140.Summer_Tanager
CUB_200_2011/images/039.Least_Flycatcher/Least_Flycatcher_0082_30132.jpg,segmentations/039.Least_Flycatcher/Least_Flycatcher_0082_30132.png,039.Least_Flycatcher
CUB_200_2011/images/056.Pine_Grosbeak/Pine_Grosbeak_0082_38552.jpg,segmentations/056.Pine_Grosbeak/Pine_Grosbeak_0082_38552.png,056.Pine_Grosbeak
CUB_200_2011/images/121.Grasshopper_Sparrow/Grasshopper_Sparrow_0018_116056.jpg,segmentations/121.Grasshopper_Sparrow/Grasshopper_Sparrow_0018_116056.png,121.Grasshopper_Sparrow
CUB_200_2011/images/119.Field_Sparrow/Field_Sparrow_0043_113607.jpg,segmentations/119.Field_Sparrow/Field_Sparrow_0043_113607.png,119.Field_Sparrow
CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0054_106768.jpg,segmentations/112.Great_Grey_Shrike/Great_Grey_Shrike_0054_106768.png,112.Great_Grey_Shrike
CUB_200_2011/images/167.Hooded_Warbler/Hooded_Warbler_0085_164846.jpg,segmentations/167.Hooded_Warbler/Hooded_Warbler_0085_164846.png,167.Hooded_Warbler
CUB_200_2011/images/063.Ivory_Gull/Ivory_Gull_0045_49696.jpg,segmentations/063.Ivory_Gull/Ivory_Gull_0045_49696.png,063.Ivory_Gull
CUB_200_2011/images/027.Shiny_Cowbird/Shiny_Cowbird_0075_24335.jpg,segmentations/027.Shiny_Cowbird/Shiny_Cowbird_0075_24335.png,027.Shiny_Cowbird
CUB_200_2011/images/145.Elegant_Tern/Elegant_Tern_0026_150869.jpg,segmentations/145.Elegant_Tern/Elegant_Tern_0026_150869.png,145.Elegant_Tern
CUB_200_2011/images/116.Chipping_Sparrow/Chipping_Sparrow_0005_108931.jpg,segmentations/116.Chipping_Sparrow/Chipping_Sparrow_0005_108931.png,116.Chipping_Sparrow
CUB_200_2011/images/065.Slaty_backed_Gull/Slaty_Backed_Gull_0031_796029.jpg,segmentations/065.Slaty_backed_Gull/Slaty_Backed_Gull_0031_796029.png,065.Slaty_backed_Gull
CUB_200_2011/images/172.Nashville_Warbler/Nashville_Warbler_0040_167454.jpg,segmentations/172.Nashville_Warbler/Nashville_Warbler_0040_167454.png,172.Nashville_Warbler
CUB_200_2011/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0022_181969.jpg,segmentations/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0022_181969.png,189.Red_bellied_Woodpecker
CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0065_797301.jpg,segmentations/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0065_797301.png,034.Gray_crowned_Rosy_Finch
CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0023_6752.jpg,segmentations/011.Rusty_Blackbird/Rusty_Blackbird_0023_6752.png,011.Rusty_Blackbird
CUB_200_2011/images/169.Magnolia_Warbler/Magnolia_Warbler_0040_165921.jpg,segmentations/169.Magnolia_Warbler/Magnolia_Warbler_0040_165921.png,169.Magnolia_Warbler
CUB_200_2011/images/187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0031_796172.jpg,segmentations/187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0031_796172.png,187.American_Three_toed_Woodpecker
CUB_200_2011/images/028.Brown_Creeper/Brown_Creeper_0113_24560.jpg,segmentations/028.Brown_Creeper/Brown_Creeper_0113_24560.png,028.Brown_Creeper
CUB_200_2011/images/088.Western_Meadowlark/Western_Meadowlark_0048_78354.jpg,segmentations/088.Western_Meadowlark/Western_Meadowlark_0048_78354.png,088.Western_Meadowlark
CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.jpg,segmentations/009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.png,009.Brewer_Blackbird
CUB_200_2011/images/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0006_42564.jpg,segmentations/042.Vermilion_Flycatcher/Vermilion_Flycatcher_0006_42564.png,042.Vermilion_Flycatcher
CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0031_796455.jpg,segmentations/150.Sage_Thrasher/Sage_Thrasher_0031_796455.png,150.Sage_Thrasher
CUB_200_2011/images/024.Red_faced_Cormorant/Red_Faced_Cormorant_0053_796331.jpg,segmentations/024.Red_faced_Cormorant/Red_Faced_Cormorant_0053_796331.png,024.Red_faced_Cormorant
